NoText_reg,BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K20,BTR_noCVEM_K30,BTR_noCVEM_K50
-0.2641362772486407,-0.3403826401413672,-0.7735488277994048,-0.8104732743057893,-0.8020119585123966,-0.7968709954090132
-0.2641362772486407,-0.34034828407606516,-0.7735429429769459,-0.8104726839700372,-0.8020107678479026,-0.7968693549338446
-0.2641362772486407,-0.3402766865387739,-0.7735299096528678,-0.810471550648179,-0.8020089322122262,-0.7968676273691526
-0.2641362772486407,-0.34026302874380543,-0.7735280863474254,-0.810471007810735,-0.8020075437885263,-0.7968671729384557
-0.2641362772486407,-0.3402038678155604,-0.7735238088387684,-0.8104704037471129,-0.8020070301870948,-0.7968656731243929
-0.2641362772486407,-0.34018946964920427,-0.7735168402756937,-0.8104674299868666,-0.8020041474879113,-0.7968636178609776
-0.2641362772486407,-0.34018295763963147,-0.7734984247713866,-0.8104668781959398,-0.802003511655154,-0.7968614761853643
-0.2637681508840658,-0.34017765959741697,-0.7734937575043487,-0.8104626351077404,-0.8020034550043503,-0.7968598832948387
-0.2637681508840658,-0.3401588870288074,-0.7734836287996153,-0.8104587880297379,-0.802000131612367,-0.7968591212757054
-0.2637681508840658,-0.3401258395647239,-0.7734826607990477,-0.8104572339904845,-0.8019982209169546,-0.7968570941457408
-0.2637681508840658,-0.340121332503895,-0.7734672367709803,-0.8104532662367065,-0.8019907960688787,-0.7968555683586052
-0.2637681508840658,-0.34012017623399193,-0.7734471010366268,-0.8104526760047448,-0.8019893485220726,-0.7968549890568515
-0.2637681508840658,-0.3401078732651158,-0.7734348158439086,-0.810448434609165,-0.8019883763868599,-0.7968482818143183
-0.2637681508840658,-0.3400959112722575,-0.773420607738386,-0.8104463940622872,-0.8019881833211574,-0.7968464691076216
-0.2637681508840658,-0.34009033772248215,-0.7734007433676942,-0.8104450380511811,-0.8019868543175285,-0.7968432579860463
-0.2637681508840658,-0.3400870398861245,-0.7733897367418479,-0.8104435225520923,-0.8019840916857047,-0.7968422515395222
-0.2637681508840658,-0.3400630709408756,-0.7733700528335141,-0.8104423975419567,-0.8019806416631555,-0.7968403135874677
-0.2637681508840658,-0.33999640310847234,-0.7733607991129239,-0.8104411091867607,-0.8019798509035516,-0.7968385680742904
-0.2637681508840658,-0.3399680016538124,-0.7733539978997004,-0.8104404391217926,-0.8019782974977324,-0.7968385321398459
-0.2637681508840658,-0.3399564075186019,-0.7733404444024456,-0.8104395817371288,-0.8019779157017164,-0.7968381064241522
-0.2637681508840658,-0.33995062107016605,-0.7733371368885444,-0.8104394414610051,-0.8019773411028617,-0.796833765735696
-0.2637681508840658,-0.3399465098376825,-0.7733230622458092,-0.8104392342328065,-0.8019772566502015,-0.7968333527134988
-0.2637681508840658,-0.3399035124117671,-0.7733196000506171,-0.8104375125459717,-0.8019759622949124,-0.7968317601698323
-0.2637681508840658,-0.33988643687430536,-0.7733183365695017,-0.8104347949665711,-0.801974588134658,-0.7968265242818211
-0.2637681508840658,-0.3398768573311702,-0.7733165074622343,-0.8104343242835821,-0.8019730907112356,-0.7968254498264751
-0.2637681508840658,-0.3398493422552457,-0.7733131757514972,-0.8104342164212472,-0.8019728988706034,-0.7968223938301205
-0.2637681508840658,-0.3398020376555453,-0.7733101389068,-0.8104292610128399,-0.801972057571293,-0.7968123962075037
-0.26371401576430414,-0.33980191005396054,-0.773308351490753,-0.8104221643815773,-0.8019680565083364,-0.7968118363793286
-0.26371401576430414,-0.3397831774587741,-0.7732969711405493,-0.8104213144350221,-0.8019645830253365,-0.7968099572914995
-0.26371401576430414,-0.3397271386765609,-0.7732948670130056,-0.8104202091244727,-0.8019636877392058,-0.7968082047822096
-0.26371401576430414,-0.3397164911995677,-0.7732944851243984,-0.810419458959232,-0.8019604505207859,-0.7968065653154546
-0.26371401576430414,-0.33971575677583965,-0.7732930604337332,-0.8104170128066601,-0.8019590943672619,-0.7968061731727211
-0.26371401576430414,-0.339711320813878,-0.7732917811380999,-0.8104121814896753,-0.8019533233090782,-0.7968055869048523
-0.26371401576430414,-0.33969492111779154,-0.7732799342263911,-0.8104105356044368,-0.8019523523330924,-0.7968007626889035
-0.26371401576430414,-0.3396896553489292,-0.7732787672093079,-0.8104061963725755,-0.8019513132151467,-0.7968006067614276
-0.26371401576430414,-0.3396813021282981,-0.7732730128249415,-0.8104057326849846,-0.8019504904087205,-0.7967982958683898
-0.26371401576430414,-0.3396651724622904,-0.7732632364524809,-0.8104051440268865,-0.8019504497139566,-0.7967944187181126
-0.26371401576430414,-0.33965853077753877,-0.7732569426831909,-0.8104045138084853,-0.8019498328324277,-0.7967944125485722
-0.26371401576430414,-0.33965133069452896,-0.7732464924410513,-0.8104013853284261,-0.8019494334194127,-0.7967898281164045
-0.26371401576430414,-0.3396463839257908,-0.773241490088082,-0.8104006154217223,-0.8019482945236875,-0.7967896734112698
-0.26371401576430414,-0.3396061657614597,-0.7732377729200071,-0.8104005634628159,-0.8019469934559231,-0.7967892173559006
-0.26371401576430414,-0.339565964020262,-0.7732360533631907,-0.8103975981044759,-0.8019468115310263,-0.7967838316319283
-0.26371401576430414,-0.33954360214458507,-0.7732291222392775,-0.810394885720211,-0.8019444637026745,-0.7967838057669948
-0.26371401576430414,-0.33953973441600005,-0.7732147412465072,-0.8103938087420239,-0.8019438359837037,-0.7967797413866914
-0.26371401576430414,-0.33946409901827374,-0.7732108883282268,-0.8103935461410794,-0.8019433592878137,-0.7967784878494545
-0.26371401576430414,-0.339453694662286,-0.7732101044998455,-0.8103934861725031,-0.8019402554557097,-0.7967767677961297
-0.26371401576430414,-0.339434803714008,-0.7732064500382173,-0.8103931037828369,-0.8019398860245551,-0.7967762114958217
-0.26326675404395733,-0.3394313893542697,-0.7731941201377635,-0.8103930546021818,-0.8019366225014594,-0.7967731591315743
-0.26326675404395733,-0.3394283481963298,-0.7731937215940142,-0.8103913464858347,-0.8019355603062778,-0.796767695666505
-0.26326675404395733,-0.3394055953389162,-0.773191685398814,-0.8103907058394307,-0.8019333127175509,-0.7967676354355869
-0.26326675404395733,-0.33939625420038133,-0.7731853814000466,-0.8103898052829239,-0.8019308792894564,-0.7967661093438254
-0.26326675404395733,-0.3393802707430356,-0.7731657208690159,-0.8103894217164241,-0.8019290870647386,-0.7967633254029663
-0.26326675404395733,-0.33936496342312955,-0.7731651406892985,-0.8103890699303062,-0.8019269875620814,-0.796759876419828
-0.26326675404395733,-0.33935170158977507,-0.7731645194454525,-0.810387771516418,-0.8019252447423679,-0.796757762110952
-0.26326675404395733,-0.3393466678067517,-0.7731634928099179,-0.810386136836926,-0.8019153322965621,-0.7967576547313309
-0.26326675404395733,-0.33934549106955403,-0.7731498182413937,-0.810385963132528,-0.8019138457645114,-0.7967557103462517
-0.26326675404395733,-0.3393244422483807,-0.7731390762088061,-0.8103858739655111,-0.8019135834916294,-0.79675146676469
-0.26326675404395733,-0.3393237672680201,-0.773134187514311,-0.810384724282392,-0.8019120864477038,-0.7967467725096069
-0.26326675404395733,-0.33932148235180276,-0.7731338687945379,-0.8103802508149439,-0.8019088838222425,-0.7967446789283709
-0.26326675404395733,-0.33931087953715194,-0.7731300379327869,-0.8103787828010562,-0.8019085284761399,-0.7967416145858487
-0.26326675404395733,-0.3393008589532114,-0.7731250612679385,-0.8103786490634589,-0.8019082482401756,-0.7967408724678212
-0.26326675404395733,-0.33929832748450695,-0.7731182663749144,-0.8103774417653116,-0.8019074071206886,-0.7967393966587698
-0.26326675404395733,-0.339296351451723,-0.7731141844887061,-0.8103767165243065,-0.8019032041744317,-0.796738245592756
-0.26326675404395733,-0.33925696364417185,-0.7731125027750719,-0.8103763715089045,-0.8019012877761449,-0.7967356545876025
-0.26326675404395733,-0.3392449107855268,-0.7731117756722703,-0.8103762127049405,-0.8018991733785301,-0.7967344168137592
-0.26326675404395733,-0.3392193474605685,-0.7731085602802944,-0.81037505153634,-0.8018969029691093,-0.7967339114234165
-0.26326675404395733,-0.33918730064293723,-0.7730936658700045,-0.8103750169822633,-0.8018968837181712,-0.7967326628336446
-0.26309213722133873,-0.3391799748240288,-0.7730911172091434,-0.8103739771105817,-0.801896868517406,-0.7967318482817444
-0.26309213722133873,-0.339169548062849,-0.7730872569960842,-0.8103722432776549,-0.8018965502747485,-0.7967312393173316
-0.26309213722133873,-0.3391450542578358,-0.773086122188927,-0.8103722162928614,-0.801896316876247,-0.7967280038703712
-0.26309213722133873,-0.3391182065127196,-0.7730828295305475,-0.8103714944950874,-0.8018923075080633,-0.7967254365410547
-0.26309213722133873,-0.3391067196604469,-0.7730715047362414,-0.8103706891963401,-0.8018916432620617,-0.7967230990686186
-0.26309213722133873,-0.33910117018156216,-0.7730701509385531,-0.8103674119701997,-0.8018885518215408,-0.7967221824958992
-0.26309213722133873,-0.33908852211162815,-0.7730655535356448,-0.8103655619988158,-0.8018869160812642,-0.7967213380712805
-0.26309213722133873,-0.33907055605564185,-0.7730513197951285,-0.8103652607779729,-0.8018861661874901,-0.7967181401268881
-0.26309213722133873,-0.33905865166010446,-0.773046815744122,-0.8103641112862862,-0.801885976197842,-0.7967122088339677
-0.26309213722133873,-0.33905758520436646,-0.7730441939572206,-0.8103638419652581,-0.801885505534021,-0.7967109462213188
-0.26309213722133873,-0.33905082156914235,-0.7730291870597357,-0.810363734842941,-0.8018827551505149,-0.796707850669031
-0.26309213722133873,-0.3390485036888228,-0.7730262174188317,-0.8103624970036715,-0.8018819836914048,-0.7967067946283474
-0.26309213722133873,-0.33903690974372247,-0.773024365832447,-0.8103618527903769,-0.8018807098454249,-0.7967065275806254
-0.26309213722133873,-0.3390163750238101,-0.7730128445420915,-0.8103606235327833,-0.8018778721000077,-0.7967062317711423
-0.26309213722133873,-0.33897820113943833,-0.773004513672597,-0.8103572149644488,-0.8018771167886374,-0.7967015831226621
-0.26309213722133873,-0.3389647611995669,-0.7730021393111237,-0.8103563539275478,-0.8018768052022025,-0.7966996650965754
-0.26309213722133873,-0.3389510442724118,-0.7729864706804662,-0.8103563423312972,-0.8018767014384218,-0.7966960331906336
-0.26309213722133873,-0.3389366048413063,-0.7729796950388512,-0.8103559402387143,-0.8018756186678789,-0.7966948157825028
-0.26309213722133873,-0.3389348932430503,-0.7729785549294154,-0.8103544457201021,-0.8018735987666529,-0.7966926102327724
-0.26309213722133873,-0.3389230578886361,-0.7729754529825875,-0.8103542886993861,-0.8018709416322509,-0.7966914565133907
-0.2629792961851506,-0.3389084512896602,-0.7729737942932791,-0.8103542573735713,-0.8018692033404556,-0.7966867480738674
-0.2629792961851506,-0.33887870951309845,-0.7729624707647887,-0.8103537656930058,-0.8018689899267821,-0.7966844370834176
-0.2629792961851506,-0.3388375091139385,-0.7729476608309926,-0.8103525972706631,-0.8018683917114634,-0.7966840510156706
-0.2629792961851506,-0.33883290408634825,-0.7729445666248775,-0.8103517900838266,-0.8018663142554909,-0.7966818985460722
-0.2629792961851506,-0.3387860679030593,-0.772942290232609,-0.8103514451930097,-0.8018632337632887,-0.7966793366261801
-0.2629792961851506,-0.33876109284321076,-0.7729338619336468,-0.8103483523271782,-0.8018611837424537,-0.7966773951898807
-0.2629792961851506,-0.33876011431992104,-0.7729334253878605,-0.8103460056420289,-0.8018601897004118,-0.7966749181005796
-0.2629792961851506,-0.3387468211744237,-0.7729333654998102,-0.810339814365418,-0.8018591812361479,-0.7966748836246867
-0.2629792961851506,-0.3387326587700326,-0.772931688305536,-0.810339142494143,-0.8018563136292095,-0.7966742296922595
-0.2629792961851506,-0.3387295391983615,-0.7729225329741433,-0.8103384601138777,-0.801851056831906,-0.7966731794143354
-0.2629792961851506,-0.33872173712312365,-0.7729203552409134,-0.8103375083699375,-0.8018492249769509,-0.7966731332880601
-0.2629792961851506,-0.33871429318482876,-0.7729196910756937,-0.810335240889347,-0.8018489786941263,-0.7966718815868576
-0.2629792961851506,-0.33871407075551996,-0.772900197502245,-0.8103333340358431,-0.8018477431994371,-0.7966710346240765
-0.2629792961851506,-0.3387137201882077,-0.7728991229426212,-0.8103327139096336,-0.8018472607606036,-0.7966701092934372
-0.2629792961851506,-0.3387028219561909,-0.7728930869666422,-0.8103308161982963,-0.8018470067651084,-0.7966696189796644
-0.2629792961851506,-0.33868286475146403,-0.77288742524901,-0.810330601737835,-0.8018446716404974,-0.7966673118010187
-0.2629792961851506,-0.33867619551125655,-0.7728857536188641,-0.8103297218890866,-0.8018438749671413,-0.7966668668531691
-0.2629792961851506,-0.33865720755695633,-0.7728836849653927,-0.8103285733358189,-0.8018436478281892,-0.7966657966582817
-0.2629792961851506,-0.3386567258259316,-0.7728818014651888,-0.8103275966813466,-0.8018423850380013,-0.7966645779871373
-0.2629792961851506,-0.3386243252791961,-0.7728816745980795,-0.8103267090201306,-0.8018409306484164,-0.7966643353104684
-0.2625327188210614,-0.33862180909031425,-0.772875228111427,-0.8103264427869729,-0.8018392806753215,-0.796663751054314
-0.2625327188210614,-0.3386147032308106,-0.7728721055653011,-0.8103254526893312,-0.8018380560701314,-0.796660319401789
-0.2625327188210614,-0.33860170164334735,-0.7728521112949085,-0.810325377592438,-0.8018378634209363,-0.7966592409114235
-0.2625327188210614,-0.3386007521335751,-0.7728510931927324,-0.8103232436243435,-0.8018374574250764,-0.7966512789849605
-0.2625327188210614,-0.33859409862344275,-0.7728437694888574,-0.8103202797844854,-0.8018365423167039,-0.7966503867233943
-0.2625327188210614,-0.3385881426865422,-0.7728381139792652,-0.8103187163853985,-0.801836268964635,-0.7966497886703887
-0.2625327188210614,-0.3385740209657225,-0.7728348756311479,-0.8103185220474836,-0.8018361209719849,-0.7966478399955915
-0.2625327188210614,-0.33857391546659465,-0.7728210625802596,-0.8103175629874759,-0.8018334885728621,-0.7966459700400693
-0.2625327188210614,-0.33857319822433596,-0.7728171864959578,-0.810314487966717,-0.8018325229368065,-0.7966381593707553
-0.2625327188210614,-0.33856932765783465,-0.7728060501360766,-0.8103137871136744,-0.8018298007965639,-0.7966364481231675
-0.2625327188210614,-0.33855779291550775,-0.7728014618785937,-0.8103110543580172,-0.8018296951555872,-0.7966363068582539
-0.2625327188210614,-0.33854877558758056,-0.7727942396825778,-0.8103102161205836,-0.801828859639628,-0.7966344481834973
-0.2625327188210614,-0.33854538096861264,-0.7727918638171237,-0.8103071330725525,-0.8018272119805998,-0.7966329130518504
-0.2625327188210614,-0.33854078265626913,-0.7727891883829179,-0.810305360392398,-0.8018241004714792,-0.796630025638148
-0.2625327188210614,-0.3385251323740933,-0.7727633243620569,-0.8103044157880778,-0.8018238879784666,-0.7966299044708278
-0.2625327188210614,-0.3385022058229753,-0.7727624770199343,-0.810304213006519,-0.801823687322368,-0.7966294303079319
-0.2625327188210614,-0.33849299533555943,-0.7727596415785082,-0.810300372443356,-0.8018213661790348,-0.7966292081819343
-0.2625327188210614,-0.3384874727827886,-0.7727536130222615,-0.8102999216246899,-0.8018204262554786,-0.7966276501140627
-0.2625327188210614,-0.33846494019852225,-0.7727507226900479,-0.8102989854843503,-0.8018194970339811,-0.7966259419337937
-0.2625327188210614,-0.33845724853089165,-0.7727486357907161,-0.8102988090641151,-0.8018152582801041,-0.7966240189928692
-0.2624432518258904,-0.33845568198154646,-0.7727466726896804,-0.8102941169915939,-0.8018149385768519,-0.7966195419887113
-0.2624432518258904,-0.33844508112680677,-0.7727458706761967,-0.8102925172666993,-0.8018148233129728,-0.7966157846041095
-0.2624432518258904,-0.3384304105309859,-0.7727403719311794,-0.8102913385622905,-0.8018135612283559,-0.7966092366810995
-0.2624432518258904,-0.3384202182437263,-0.7727292997271362,-0.8102895437468806,-0.8018122361673368,-0.7966073344673786
-0.2624432518258904,-0.3384190929431767,-0.7727275578720458,-0.8102885464311673,-0.8018108729750287,-0.7966061790569477
-0.2624432518258904,-0.33841495782187225,-0.7727223963073846,-0.8102876042151117,-0.8018099191828517,-0.7966045864373197
-0.2624432518258904,-0.33840381740943337,-0.7727173928956251,-0.8102870095112698,-0.801809772954967,-0.7966043787725756
-0.2624432518258904,-0.33839633852572076,-0.7727147258278149,-0.810285006585821,-0.8018084703680791,-0.7966042347213028
-0.2624432518258904,-0.338384533928478,-0.7727111442636756,-0.810283775901486,-0.8018038584540523,-0.7966012465562464
-0.2624432518258904,-0.3383796151590175,-0.7726998110147654,-0.81028312524402,-0.8018030914412083,-0.7965997316287292
-0.2624432518258904,-0.338362776003283,-0.7726950312431172,-0.8102809244316292,-0.8018019390403498,-0.7965985883797201
-0.2624432518258904,-0.33834709281114683,-0.7726934231575242,-0.8102808628369867,-0.801801061978554,-0.7965973114743808
-0.2624432518258904,-0.33832708641100623,-0.7726842794901915,-0.8102805889375814,-0.8018004484152319,-0.796595306823214
-0.2624432518258904,-0.33832443087674446,-0.7726820555869045,-0.8102796910202925,-0.8017984481372724,-0.7965941310288889
